		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 10.109375	M = 5184	N = 8	m = 9	n = 41472
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
110110100   10   10   11    8    9    6    5    8  5.510313 0.701897 SUCCESS 114
110111000   11    7    6   15   12   10    9   12  6.094526 0.636644 SUCCESS 115
110111010   12   14   11    9   10    9    9   10  2.372166 0.967426 SUCCESS 116
110111100    5    8    8    8    8    9   17    9  9.587031 0.295215 SUCCESS 117
111000000    5   13   10   15    9   12   11   13  7.390647 0.495130 SUCCESS 118
111000010    5   10   13    6    9    7    9   13  7.339569 0.500478 SUCCESS 119
111000100    9   12   10   14    8    7   13    7  5.321960 0.722675 SUCCESS 120
111000110   11   12   12    6   10   11    9    9  2.870183 0.942238 SUCCESS 121
111001000   11    6   13    8   12   14   10   15  7.470458 0.486825 SUCCESS 122
111001010   14    7   14   11    8   14   10   16  9.708343 0.286096 SUCCESS 123
111001100   10   10    8   10   10    8    8    8  1.823070 0.985964 SUCCESS 124
111010000   14   14   13   11   11    9    7   12  5.586931 0.693391 SUCCESS 125
111010010   12    7   10    5   10    7    9    5  7.802469 0.453000 SUCCESS 126
111010100   10    8   16   11   12    9   11   14  6.199875 0.624854 SUCCESS 127
111010110    5   17    6   10   11   11   11    9  9.612570 0.293278 SUCCESS 128
111011000   16    6    6   11   13   15   13    8 11.681257 0.166002 SUCCESS 129
111011010   10   11    9   13   10    8    8   13  2.825489 0.944827 SUCCESS 130
111011100    8    6    7   14   14   13    9    9  7.365108 0.497801 SUCCESS 131
111100000    8   12   14   12   11   12    9   14  4.849482 0.773536 SUCCESS 132
111100010   13   15    9    9    4    7   15    7 11.780222 0.161283 SUCCESS 133
111100100    7    8   13    3   12    7   12   12  9.542337 0.298627 SUCCESS 134
111100110    3   12   10   11    6   10   11   14  8.964509 0.345299 SUCCESS 135
111101000   12   10   17    5    8   11    8    7  9.861579 0.274876 SUCCESS 136
111101010   14    9    7   10    8    9    8   11  3.776830 0.876676 SUCCESS 137
111101100   11    8    6    8   12   21   14   10 16.744432 0.032883 SUCCESS 138
111101110    9    8    9   11   17   11   12   11  6.164759 0.628782 SUCCESS 139
111110000    6   13   17   11   13   12   10   14 10.276593 0.246147 SUCCESS 140
111110010   13    8   11    5    9    8    9   15  7.205487 0.514633 SUCCESS 141
111110100   10    7   12    5    8    9    8   10  5.056990 0.751468 SUCCESS 142
111110110   10    6    6   10   15   16   11    9  9.647687 0.290629 SUCCESS 143
111111000    4   12   12    9    6   19   13   10 15.323806 0.053147 SUCCESS 144
111111010    8   12   12    9    9    8    7   14  4.424891 0.816900 SUCCESS 145
111111100    7   11   12    9    7   16   11   15  8.616536 0.375669 SUCCESS 146
111111110    8   10   11   10    9   13   12   12  2.247662 0.972462 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 10.109375	M = 5184	N = 8	m = 9	n = 41472
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    8    8    7   11    8    8   16    9  6.557426 0.585045 SUCCESS   0
000000011    7   10   10   10    4    5   14   12  9.382716 0.311046 SUCCESS   1
000000101    9    5    8   11   14    9    9    7  6.113680 0.634500 SUCCESS   2
000000111    4   13   10    7    5    8    7   10  9.765806 0.281850 SUCCESS   3
000001001    9    8   14    8   10   15   13    8  6.333957 0.609878 SUCCESS   4
000001011   12    8   10    7   10    6   11    8  4.070532 0.850704 SUCCESS   5
000001101    9   13   12    8    5   10   11    7  5.535852 0.699065 SUCCESS   6
000001111    9   15    7    8    4    9    7   11  9.018780 0.340714 SUCCESS   7
000010001   13    8    7   14   13    7    7    8  7.125677 0.523136 SUCCESS   8
000010011   10    7   14    7    9   11   10    8  4.185460 0.840015 SUCCESS   9
000010101    4   10   17   12   14   14    7    9 13.235965 0.103985 SUCCESS  10
000010111   12    8   11   11   15    8   13    4  8.546303 0.382001 SUCCESS  11
000011001   10   12    8    7    7    6   11   11  4.683477 0.790809 SUCCESS  12
000011011   12   15   11   13    8   15   14    8  8.642075 0.373383 SUCCESS  13
000011101    9   10    7   11   10   11   13    8  2.586058 0.957597 SUCCESS  14
000011111   11   14   11    5    4    7   13    8 10.484100 0.232678 SUCCESS  15
000100011   15   14    7   15   14    8    8   13 10.729916 0.217477 SUCCESS  16
000100101    6    9    8    8    9   13    9    8  4.319541 0.827204 SUCCESS  17
